title,haiku,path
ADMINISTRATIVE PROJECT MANAGER,"The director will
manage of staff and ensure
compliance with them","['the', 'director', 'will', 'i++', 'manage', 'of', 'staff', 'and', 'perform', 'i++', 'construction', '-construction', 'engineering', '-engineering', 'i--', '-perform', 'ensure', 'i++', 'compliance', 'with', 'them', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"The city drainage
plans and specifications
for major projects","['the', 'city', 'drainage', 'i++', 'plans', 'and', 'storm', 'water', '-water', '-storm', '-and', 'by', 'implementing', '-implementing', '-by', 'and', 'specifications', 'i++', 'for', 'major', 'projects', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"Maintains control of
and ensures that the project
delivery teams","['maintains', 'internal', 'i++', 'expertise', 'in', 'forensic', 'i++', 'diagnosis', '-diagnosis', 'i--', '-forensic', '-in', '-expertise', 'i--', '-internal', 'control', 'of', 'i++', 'and', 'ensures', 'that', 'the', 'project', 'i++', 'delivery', 'teams', 'i++']"
ADMINISTRATIVE PROJECT MANAGER,"The director will
manage the capital needs
of the program needs","['the', 'director', 'will', 'i++', 'direct', 'a', 'team', 'of', 'field', 'staff', 'i++', 'provide', '-provide', 'to', 'develop', '-develop', '-to', 'role', '-role', 'i--', '-staff', '-field', '-of', '-team', '-a', '-direct', 'i--', '-will', 'the', 'i++', 'selected', 'candidates', 'will', 'i++', 'need', 'to', 'be', 'used', '-used', '-be', '-to', '-need', 'perform', 'complex', '-complex', '-perform', 'i--', '-will', '-candidates', 'candidate', 'will', 'i++', 'be', 'working', '-working', '-be', 'i--', '-will', '-candidate', 'candidates', 'will', 'i++', 'need', 'to', 'be', 'part', '-part', '-be', '-to', '-need', 'i--', '-will', 'should', 'i++', 'also', 'possess', '-possess', '-also', 'i--', '-should', '-candidates', '-selected', 'successful', 'registration', 'i++', 'of', 'all', 'public', '-public', '-all', '-of', 'i--', '-registration', '-successful', 'selected', 'candidate', 'will', 'i++', 'be', 'tasked', 'with', '-with', '-tasked', '-be', 'i--', '-will', '-candidate', '-selected', 'successful', 'candidate', 'is', 'i++', 'a', 'natural', '-natural', '-a', 'i--', '-is', '-candidate', '-successful', 'i--', '-the', 'will', 'i++', 'introduce', 'and', 'apply', 'the', 'i++', 'most', 'critical', '-critical', '-most', 'i--', '-the', '-apply', '-and', '-introduce', 'serve', 'as', 'the', 'agency', 'chief', 'i++', 'contracting', '-contracting', 'i--', '-chief', '-agency', '-the', '-as', '-serve', 'manage', 'the', 'capital', 'needs', 'i++', 'of', 'the', 'program', 'needs', 'i++']"
LANDSCAPE ARCHITECT,"Investigate and
recommend solutions to
project locations","['investigate', 'and', 'i++', 'recommend', 'solutions', 'to', 'i++', 'project', 'locations', 'i++']"
LANDSCAPE ARCHITECT,"A team of landscape
designers and consultants
to ensure designs","['a', 'champion', 'of', 'i++', 'their', 'portfolio', 'the', '-the', 'and', 'can', 'i++', 'i--', '-can', '-and', 'the', '-the', '-portfolio', '-their', 'i--', '-of', '-champion', 'team', 'of', 'landscape', 'i++', 'designers', 'and', 'consultants', 'i++', 'to', 'ensure', 'designs', 'i++']"
LANDSCAPE ARCHITECT,"Lead designer for
landscape architectural
and other software","['lead', 'or', '-or', 'designer', 'for', 'i++', 'landscape', 'architectural', 'i++', 'design', 'contracts', '-contracts', '-design', 'projects', 'by', '-by', '-projects', 'and', 'other', 'software', 'i++']"
ASSISTANT CIVIL ENGINEER,"These vast networks falls
under the department of
transportation dot","['these', 'vast', 'networks', 'falls', 'i++', 'under', 'the', 'department', 'of', 'i++', 'transportation', 'dot', 'i++']"
ASSISTANT CIVIL ENGINEER,"Responsible for
the agency over the
phone or at meetings","['responsible', 'for', 'i++', 'assisting', 'with', 'capital', 'i++', 'planning', 'and', '-and', '-planning', 'i--', '-capital', '-with', '-assisting', 'reviewing', 'project', '-project', '-reviewing', 'i--', '-for', 'to', 'i++', 'perform', 'tasks', 'with', 'minimum', 'i++', 'direction', 'and', '-and', '-direction', 'i--', '-minimum', '-with', '-tasks', '-perform', 'i--', '-to', 'for', 'i++', 'the', 'design', 'engineer', 'the', 'i++', 'selected', '-selected', 'i--', '-the', '-engineer', '-design', 'agency', 'over', 'the', 'i++', 'phone', 'or', 'at', 'meetings', 'i++']"
ASSISTANT CIVIL ENGINEER,"Responsible for
the division of water
and sewer systems","['responsible', 'for', 'i++', 'the', 'division', 'of', 'water', 'i++', 'and', 'sewer', 'systems', 'i++']"
ASSISTANT CIVIL ENGINEER,"Activities of
the water for the design
and or expansions","['activities', 'may', 'i++', 'include', 'preparing', '-preparing', '-include', 'i--', '-may', 'of', 'i++', 'the', 'water', 'for', 'the', 'system', 'i++', 'improvement', '-improvement', 'i--', '-system', 'design', 'i++', 'and', 'or', 'expansions', 'i++']"
ASSISTANT CIVIL ENGINEER,"Daily updates of
documents and compare them
to the following","['daily', 'updates', 'of', 'i++', 'documents', 'and', 'compare', 'them', 'i++', 'to', 'the', 'project', '-project', 'following', 'i++']"
ASSISTANT CIVIL ENGINEER,"The design and or
maintained in conformance with
specifications","['the', 'design', 'and', 'or', 'i++', 'quarterly', 'job', 'status', '-status', '-job', '-quarterly', 'maintained', 'in', 'conformance', 'with', 'i++', 'the', 'bureau', 'of', '-of', '-bureau', 'project', 'team', '-team', '-project', '-the', 'specifications', 'i++']"
ASSISTANT CIVIL ENGINEER,"Properly and in
compliance with local state
and federal codes","['properly', 'and', 'in', 'i++', 'writing', 'and', 'reviewing', '-reviewing', '-and', '-writing', 'compliance', 'with', 'local', 'state', 'i++', 'and', 'local', 'state', '-state', '-local', 'federal', 'codes', 'i++']"
ASSISTANT CIVIL ENGINEER,"The preparation
of construction related
and safety programs","['the', 'agency', '-agency', 'preparation', 'i++', 'of', 'construction', 'documents', 'i++', 'including', '-including', 'i--', '-documents', 'related', 'i++', 'and', 'safety', 'programs', 'i++']"
ASSISTANT CIVIL ENGINEER,"These vast networks falls
under the department of
design documents","['these', 'vast', 'networks', 'falls', 'i++', 'under', 'the', 'department', 'of', 'i++', 'parks', '-parks', 'design', 'and', 'or', '-or', '-and', 'documents', 'i++']"
ASSISTANT CIVIL ENGINEER,"Reporting to the
maintenance of the water
for the agency","['reporting', 'on', '-on', 'to', 'the', 'i++', 'maintenance', 'of', 'the', 'water', 'i++', 'for', 'the', 'agency', 'i++']"
ASSISTANT CIVIL ENGINEER,"Prepares oral and
written communication
skills are essential","['prepares', 'oral', 'and', 'i++', 'written', 'communication', 'i++', 'skills', 'to', '-to', 'both', 'verbal', '-verbal', '-both', 'are', 'essential', 'i++']"
ASSISTANT CIVIL ENGINEER,"Attend job meetings
review design drawings and
specifications","['attend', 'various', 'i++', 'construction', 'meetings', '-meetings', '-construction', 'i--', '-various', 'job', 'meetings', 'i++', 'review', 'design', 'drawings', 'and', 'i++', 'specifications', 'i++']"
ASSISTANT CIVIL ENGINEER,"The city of new
york city department of
transportation dot","['the', 'city', 'of', 'new', 'i++', 'york', 'city', 'department', 'of', 'i++', 'design', 'and', 'or', '-or', '-and', '-design', 'transportation', 'dot', 'i++']"
COMMUNITY SERVICE AIDE,"The new york city
department of probation
clients and members","['the', 'new', 'york', 'city', 'i++', 'department', 'of', 'probation', 'i++', 'clients', 'and', 'members', 'i++']"
COMMUNITY SERVICE AIDE,"Other key staff and
leaders of the credible
messenger mentors","['other', 'duties', 'may', 'i++', 'include', 'filing', 'and', '-and', '-filing', '-include', 'i--', '-may', '-duties', 'key', 'staff', 'and', 'i++', 'leaders', 'of', 'the', 'credible', 'i++', 'messenger', 'mentors', 'i++']"
COMMUNITY SERVICE AIDE,"The case management
and other forms required
by the tribunal","['the', 'public', 'appears', 'i++', 'for', 'hearings', '-hearings', '-for', 'i--', '-appears', 'and', '-and', '-public', 'case', 'management', 'i++', 'and', 'other', 'forms', 'required', 'i++', 'by', 'the', 'tribunal', 'i++']"
COMMUNITY SERVICE AIDE,"Greeting clients and
members of the credible
messenger mentors","['greeting', 'clients', 'and', 'i++', 'members', 'of', 'the', 'credible', 'i++', 'messenger', 'mentors', 'i++']"
COMMUNITY SERVICE AIDE,"In an area
related to the public
appears for hearings","['in', 'an', 'area', 'i++', 'related', 'to', 'the', 'duties', 'i++', 'described', 'above', '-above', '-described', 'i--', '-duties', 'public', 'i++', 'and', 'assist', '-assist', '-and', 'upon', 'their', '-their', '-upon', 'i--', '-public', 'duties', 'i++', 'described', 'above', '-above', '-described', 'i--', '-duties', 'public', 'i++', 'appears', 'for', 'hearings', 'i++']"
EXECUTIVE ASSISTANT (TAXI & LI,"Senior management
is a committed partner
of the senior staff","['senior', 'management', 'i++', 'is', 'a', 'committed', 'partner', 'i++', 'of', 'the', 'senior', 'staff', 'i++']"
EXECUTIVE ASSISTANT (TAXI & LI,"The commissioner
and senior management is
a dynamic team","['the', 'commissioner', 'i++', 'and', 'senior', 'management', 'is', 'i++', 'a', 'dynamic', 'team', 'i++']"
ASSOCIATE PROJECT MANAGER,"Excellent design
and construction of all of
its facilities","['excellent', 'design', 'i++', 'and', 'construction', 'of', 'all', 'of', 'i++', 'its', 'facilities', 'i++']"
ASSOCIATE PROJECT MANAGER,"Excellent design
and construction division
of public projects","['excellent', 'verbal', 'i++', 'and', 'written', '-written', '-and', 'i--', '-verbal', 'design', 'i++', 'and', 'construction', 'division', 'i++', 'of', 'public', 'projects', 'i++']"
ASSOCIATE PROJECT MANAGER,"Only candidates
who meet the education
and technical staff","['only', 'those', '-those', 'candidates', 'i++', 'who', 'meet', 'the', 'education', 'i++', 'and', 'technical', 'staff', 'i++']"
ASSOCIATE PROJECT MANAGER,"Experience with
program and other expressed
needs of the program","['experience', 'with', 'i++', 'program', 'and', 'other', 'expressed', 'i++', 'needs', 'of', 'the', 'program', 'i++']"
ASSOCIATE PROJECT MANAGER,"Candidates will be
performed in accordance with
all applicable","['candidates', 'will', 'be', 'i++', 'rolled', 'out', 'in', 'the', 'oversight', 'i++', 'of', 'the', 'project', '-project', 'highest', '-highest', '-the', 'water', 'and', '-and', '-water', 'other', '-other', '-of', 'i--', '-oversight', 'country', 'with', 'i++', 'nearly', '-nearly', 'i--', '-with', '-country', 'title', 'of', 'i++', 'associate', '-associate', 'i--', '-of', '-title', '-the', '-in', '-out', '-rolled', 'i--', '-be', 'use', 'i++', 'the', 'enterprise', 'project', '-project', '-enterprise', '-the', 'i--', '-use', 'be', 'i++', 'responsible', 'for', 'the', 'north', 'i++', 'river', 'and', 'port', '-port', '-and', '-river', 'i--', '-north', '-the', 'contract', 'i++', 'management', 'and', '-and', '-management', 'i--', '-contract', '-for', '-responsible', 'performed', 'in', 'conformance', 'with', 'i++', 'the', 'dam', 'safety', '-safety', '-dam', '-the', 'i--', '-with', '-conformance', 'accordance', 'with', 'i++', 'all', 'applicable', 'i++']"
ASSOCIATE PROJECT MANAGER,"Under the purview
of the construction of these
projects may include","['under', 'all', 'weather', 'i++', 'conditions', '-conditions', 'i--', '-weather', '-all', 'the', 'purview', 'i++', 'of', 'the', 'construction', 'of', 'these', 'i++', 'projects', 'may', 'include', 'i++']"
ASSOCIATE PROJECT MANAGER,"Experience in
construction and construction
industry standards","['experience', 'in', 'i++', 'engineering', 'and', 'all', '-all', '-and', '-engineering', 'construction', 'and', 'construction', 'i++', 'of', 'all', 'of', 'its', '-its', '-of', 'project', '-project', '-all', '-of', 'industry', 'standards', 'i++']"
ASSOCIATE PROJECT MANAGER,"Tasks including but
not limited to the use
of the watershed","['tasks', 'will', 'involve', '-involve', 'include', '-include', '-will', 'including', 'but', 'i++', 'not', 'limited', 'to', 'review', 'i++', 'of', 'technical', '-technical', '-of', 'and', 'analyze', '-analyze', '-and', 'i--', '-review', 'the', 'use', 'i++', 'of', 'the', 'watershed', 'i++']"
ASSOCIATE PROJECT MANAGER,"Ensure compliance
with the review and approve
construction schedules","['ensure', 'compliance', 'i++', 'with', 'the', 'review', 'and', 'approve', 'i++', 'changes', 'in', 'the', '-the', '-in', '-changes', 'complex', 'contract', '-contract', '-complex', 'construction', 'schedules', 'i++']"
ASSOCIATE PROJECT MANAGER,"The supervision
and direction of the work
of subordinates","['the', 'supervision', 'i++', 'and', 'direction', 'of', 'the', 'dams', 'i++', 'and', 'dikes', 'of', 'the', '-the', '-of', '-dikes', '-and', 'i--', '-dams', 'work', 'i++', 'of', 'subordinates', 'i++']"
ASSOCIATE PROJECT MANAGER,"Working under the
direction of the bureau
of legal affairs","['working', 'conditions', 'i++', 'i--', '-conditions', 'under', 'the', 'i++', 'direction', 'of', 'the', 'highest', 'i++', 'quality', '-quality', 'i--', '-highest', 'tracking', 'i++', 'systems', 'and', 'vault', '-vault', '-and', 'at', '-at', '-systems', 'i--', '-tracking', 'bureau', 'i++', 'of', 'legal', 'affairs', 'i++']"
ASSOCIATE PROJECT MANAGER,"The title of or
who meet the education
and technical staff","['the', 'title', 'of', 'or', 'i++', 'who', 'meet', 'the', 'education', 'i++', 'and', 'technical', 'staff', 'i++']"
ASSOCIATE PROJECT MANAGER,"Relevant rules and
regulations as well as
the project controls","['relevant', 'rules', 'and', 'i++', 'regulations', 'as', 'well', 'as', 'i++', 'the', 'project', 'controls', 'i++']"
ASSOCIATE PROJECT MANAGER,"Experience with
preparation of budgets
and cost estimates","['experience', 'with', 'i++', 'preparation', 'of', 'a', 'new', 'i++', 'i--', '-new', 'team', 'i++', 'and', 'be', 'able', '-able', '-be', '-and', 'i--', '-team', 'group', 'i++', 'of', '-of', 'i--', '-group', '-a', 'budgets', 'i++', 'and', 'cost', 'estimates', 'i++']"
ASSOCIATE PROJECT MANAGER,"Ensure conformance
with the review and approve
construction schedules","['ensure', 'conformance', 'i++', 'with', 'the', 'review', 'and', 'approve', 'i++', 'consultant', '-consultant', 'complex', 'contract', '-contract', '-complex', 'consultant', '-consultant', 'i--', '-approve', 'manage', 'i++', 'both', 'consultant', '-consultant', '-both', 'i--', '-manage', 'approve', 'i++', 'construction', 'schedules', 'i++']"
ASSOCIATE PROJECT MANAGER,"Significant work
experience in design
and or expansions","['significant', 'work', 'i++', 'experience', 'in', 'design', 'i++', 'and', 'or', 'expansions', 'i++']"
ASSOCIATE PROJECT MANAGER,"Participate in
design and construction of
large and or complex","['participate', 'in', 'i++', 'design', 'and', 'construction', 'of', 'i++', 'large', 'capital', '-capital', 'and', 'or', 'complex', 'i++']"
ASSOCIATE PROJECT MANAGER,"Prepare minutes for
periodic compliance
systems specialist","['prepare', 'project', '-project', 'minutes', 'for', 'i++', 'periodic', 'compliance', 'i++', 'systems', 'specialist', 'i++']"
SENIOR MENTAL HEALTH WORKER,"Bureau of mental
health is responsible for
mental health programs","['bureau', 'of', 'mental', 'i++', 'health', 'is', 'responsible', 'for', 'i++', 'mental', 'health', 'programs', 'i++']"
CITY PLANNING TECHNICIAN,"The information
and modify the tax map
specialists to work","['the', 'property', '-property', 'information', 'i++', 'can', 'be', 'displayed', 'using', '-using', '-displayed', '-be', '-can', 'and', 'modify', 'the', 'tax', 'map', 'i++', 'parcels', '-parcels', 'i--', '-map', '-tax', '-the', '-modify', '-and', 'can', 'be', 'displayed', 'using', '-using', '-displayed', '-be', '-can', 'and', 'modify', 'the', 'tax', 'map', 'i++', 'specialists', 'to', 'work', 'i++']"
ASSOCIATE PUBLIC HEALTH SANITA,"Duties will include
but not be limited to
the tracking systems","['duties', 'will', 'include', 'i++', 'but', 'not', 'limited', 'to', 'the', 'i++', 'treatment', 'of', '-of', '-treatment', 'i--', '-the', '-to', '-limited', 'be', 'limited', 'to', 'i++', 'the', 'tracking', 'systems', 'i++']"
ASSOCIATE PUBLIC HEALTH SANITA,"Working knowledge of
federal state and city
council officials","['working', 'knowledge', 'of', 'i++', 'federal', 'state', 'and', 'local', 'i++', 'i--', '-local', 'city', 'i++', 'council', 'officials', 'i++']"
ASSOCIATE PUBLIC HEALTH SANITA,"The bronx new york state
motor vehicle driver
license required","['the', 'bronx', 'new', 'york', 'state', 'i++', 'motor', 'vehicle', 'driver', 'i++', 'license', 'required', 'i++']"
